case_id,variant,trial_index,sentence_type,term_years_if_fixed,imprisonment_years_equivalent,punitiveness_score_0_100,charge,verdict,warnings,error
注射案,female,160,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,156,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,163,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,162,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,161,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,178,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,161,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,177,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,154,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,167,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,165,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,176,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,160,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,171,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,175,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,180,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,168,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,170,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,179,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,159,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,176,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,171,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,185,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,170,有期徒刑,15.0,15.0,75.0,故意杀人罪,有罪,,
注射案,female,155,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,169,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,184,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,172,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,187,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,185,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,182,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,174,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,181,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,189,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,174,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,165,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,158,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,179,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,177,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,178,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,175,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,168,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,184,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,173,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,186,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,194,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,190,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,183,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,190,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,191,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,183,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,188,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,189,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,180,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,193,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,female,182,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,173,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,192,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,196,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,192,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,187,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,186,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,193,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,191,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,female,196,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,195,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,188,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,197,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,194,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,198,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,181,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,195,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,197,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,198,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,199,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,199,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,200,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,200,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,201,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,205,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,208,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,202,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,214,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,203,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,202,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,201,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,204,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,222,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,206,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,female,204,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,216,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,207,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,male,227,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,205,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,215,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,212,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,222,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,207,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,213,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,210,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,203,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,218,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,217,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,221,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,209,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,217,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,231,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,209,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,215,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,227,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,210,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,220,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,208,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,212,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,223,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,224,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,233,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,218,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,211,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,213,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,223,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,226,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,219,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,220,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,221,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,male,230,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,216,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,224,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,211,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,226,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,225,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,228,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,231,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,219,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,239,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,238,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,233,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,214,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,234,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,225,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,236,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,232,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,228,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,female,234,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,235,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,229,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,240,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,230,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,237,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,245,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,206,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,238,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,232,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,240,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,229,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,241,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,244,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,241,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,236,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,239,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,246,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,237,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,235,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,242,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,246,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,244,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,242,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,248,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,243,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,247,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,247,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,245,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,248,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,249,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,243,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,249,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,250,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,251,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,253,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,262,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,251,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,252,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,255,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,259,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,257,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,256,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,260,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,252,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,259,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,258,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,253,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,255,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,256,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,269,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,270,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,273,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,263,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,269,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,261,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,270,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,250,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,254,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,276,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,258,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,260,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,257,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,277,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,266,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,254,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,265,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,261,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,275,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,263,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,271,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,274,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,268,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,male,266,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,272,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,264,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,262,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,273,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,282,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,283,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,271,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,276,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,268,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,275,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,277,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,267,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,female,284,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,272,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,284,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,274,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,267,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,283,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,278,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,281,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,285,有期徒刑,15.0,15.0,75.0,故意杀人罪,有罪,,
注射案,male,264,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,292,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,278,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,279,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
